listing_id,year,make,model,variant,displacement,transmission,color,mileage,price,city,last_updated
10053514,2015,Mazda,2,R,1500,Automatic,Merah,52500,196000000,Cilandak,2022-10-20
10507969,2019,Suzuki,Ignis,GX,1200,Manual,Biru,22500,141000000,Serpong,2022-10-20
10526964,2010,CEPAT],Alphard,X,2400,Automatic,Silver,94098,278000000,Ciputat,2022-10-20
10497760,2017,Mitsubishi,Pajero Sport,Dakar Ultimate,2500,Automatic,Putih,72500,425000000,Harapan Indah,2022-10-20
10476221,2014,BMW,328i,Sport,2000,Automatic,Abu-abu,12500,449000000,Kelapa Gading,2022-10-20
10502755,2016,Mitsubishi,Pajero Sport,Dakar,2500,Automatic,Abu-abu,107500,395000000,Bogor Kota,2022-10-20
10476481,2016,Mercedes-Benz,C250,AMG,2000,Automatic,Putih,22500,650000000,BSD City,2022-10-20
10557829,2018,Toyota,Innova Venturer,,2400,Automatic,Putih,93711,409900000,Karawaci,2022-10-20
10557842,2013,Jaguar,XF,Premium Luxury,3000,Automatic,Putih,27500,455000000,Jati Asih,2022-10-20
10523081,2018,Honda,CR-V,Prestige Prestige VTEC,1500,Automatic,Abu-abu,67500,430000000,Kalideres,2022-10-20
10512686,2018,Honda,HR-V,E,1500,Automatic,Abu-abu,32500,255000000,Villa Melati Mas,2022-10-20
10533630,2011,BMW,535i,535i,3000,Automatic,Putih,27500,535000000,Bintaro,2022-10-20
10517703,2017,Suzuki,Ertiga,GL,1400,Manual,Abu-abu,62500,149000000,Cawang,2022-10-20
9824131,2017,Daihatsu,Xenia,X DELUXE,1400,Manual,Silver,92500,141000000,Cempaka Putih,2022-10-20
10540359,2017,Isuzu,MU-X,Royale,2500,Automatic,Coklat,70486,365000000,Jagakarsa,2022-10-20
10557870,2011,Toyota,Alphard,G,2400,Automatic,Hitam,97500,319000000,Joglo,2022-10-20
10557382,2015,Toyota,Avanza,Veloz,1400,Automatic,Silver,37500,165000000,Cibubur,2022-10-20
10557476,2015,Mazda,2,R,1500,Automatic,Merah,82500,184000000,Jagakarsa,2022-10-20
10557893,2019,Chevrolet,Trax,Premier,1400,Automatic,Hitam,62500,180600000,Pluit,2022-10-20
10557899,2018,BMW,520i,Luxury,2000,Automatic,Hitam,22500,749000000,Lenteng Agung,2022-10-20
10517597,2014,Suzuki,Ertiga,GX,1400,Manual,Putih,42500,139000000,Bintaro,2022-10-20
10557902,2021,Daihatsu,Rocky,R TC ADS,1000,Automatic,Abu-abu,17500,244000000,Mangga Dua,2022-10-20
10553720,2018,Volkswagen,Tiguan,TSI,1400,Automatic,Abu-abu,37500,425000000,Bintaro,2022-10-20
8969929,2015,Jeep,Wrangler,Sport Renegade,3000,Automatic,Hitam,37500,1095000000,Pondok Indah,2022-10-20
10517387,2020,Daihatsu,Terios,X,1500,Manual,Putih,32500,210000000,Bintaro,2022-10-20
10514560,2020,Toyota,Kijang Innova,V,2000,Automatic,Putih,27500,336000000,Ciputat,2022-10-20
9226825,2019,BMW,520i,Luxury,2000,Automatic,Hitam,22500,865000000,Pondok Indah,2022-10-20
10557961,2019,Honda,HR-V,E Special Edition,1500,Automatic,Hitam,32500,299000000,Bintaro,2022-10-20
10091884,2021,Cross,Xpander,CROSS,1500,Automatic,Hitam,17600,260000000,Pondok Indah,2022-10-20
10514441,2020,Toyota,Rush,TRD Sportivo,1500,Automatic,Merah,42500,236000000,Cinere,2022-10-20
10557989,2017,Toyota,Rush,G,1500,Automatic,Hitam,96414,175100000,Mangga Dua,2022-10-20
10557935,2019,Mitsubishi,Xpander,SPORT,1500,Automatic,Putih,37500,217000000,Buncit,2022-10-20
10557960,2020,Honda,BR-V,E Prestige,1500,Automatic,Hitam,12500,237000000,Pluit,2022-10-20
10517246,2012,Toyota,Avanza,G,1300,Automatic,Abu-abu,127500,129000000,Cililitan,2022-10-20
9669847,2001,BMW,325i,,2500,Automatic,Silver,182500,115000000,Kebayoran Lama,2022-10-20
10514613,2016,Toyota,Avanza,G,1400,Automatic,Hitam,82500,157000000,Bekasi,2022-10-20
9669872,2010,BMW,X6,xDrive35i,3000,Automatic,Hitam,92500,490000000,Kebayoran Lama,2022-10-20
10117991,2010,MINI,Cooper,,1600,Automatic,Hijau,22500,775000000,Kebayoran Lama,2022-10-20
10557749,2017,BMW,730Li,,2000,Automatic,Hitam,32500,1050000000,Kebon Jeruk,2022-10-20
10445356,2011,BMW,523i,Executive,2500,Automatic,Putih,67500,305000000,Kebayoran Lama,2022-10-20
10296842,2011,Mercedes-Benz,G55 AMG,,5500,Automatic,Hitam,12500,3800000000,Kebayoran Lama,2022-10-20
9054481,2011,BMW,523i,Executive,2500,Automatic,Silver,67500,298000000,Kebayoran Lama,2022-10-20
10557757,2021,Toyota,Fortuner,TRD,2400,Automatic,Putih,22500,495000000,Kemayoran,2022-10-20
8469805,1999,BMW,735IL,V8 3.5 Automatic,3500,Automatic,Silver,97500,150000000,Kebayoran Lama,2022-10-20
8249405,2016,Mercedes-Benz,E400,AMG,3000,Automatic,Hitam,67500,630000000,Kebayoran Lama,2022-10-20
10445583,2010,BMW,320i,,2000,Automatic,Putih,77500,235000000,Kebayoran Lama,2022-10-20
9575243,2016,Nissan,X-Trail,,2500,Automatic,Silver,77500,235000000,Kebayoran Lama,2022-10-20
9815145,2010,BMW,X1,sDrive20d,2000,Automatic,Silver,102500,245000000,Kebayoran Lama,2022-10-20
9795615,2015,BMW,435i,M Sport,3000,Automatic,Hitam,37500,900000000,Kebayoran Lama,2022-10-20
10469808,2016,BMW,X5,xDrive35i xLine,3000,Automatic,Hitam,82500,750000000,Kebayoran Lama,2022-10-20
10036446,2000,Volkswagen,New Beetle,,2000,Automatic,Biru,7500,215000000,Kebayoran Lama,2022-10-20
10393590,2010,BMW,325i,Sport,2500,Automatic,Hitam,67500,250000000,Kebayoran Lama,2022-10-20
10300444,2013,BMW,X3,xDrive20d Efficient Dynamics,2000,Automatic,Putih,47500,420000000,Kebayoran Lama,2022-10-20
9530161,2013,Honda,Civic,,1800,Automatic,Silver,82500,199000000,Pondok Labu,2022-10-20
10557790,2018,Mitsubishi,Pajero Sport,Dakar,2500,Automatic,Hitam,77500,441500000,Bintaro,2022-10-20
10557773,2013,Mercedes-Benz,C250,AMG,1800,Automatic,Hitam,72500,311000000,Kemang,2022-10-20
9333753,2018,Toyota,Kijang Innova,G,2400,Automatic,Putih,87500,314000000,Joglo,2022-10-20
10557767,2008,Toyota,Harrier,240G,2400,Automatic,Silver,102500,165000000,Balaraja,2022-10-20
10557785,2009,Toyota,Kijang Innova,V,2000,Automatic,Abu-abu,112500,137000000,Cililitan,2022-10-20
10557792,2022,Toyota,Rush,S GR Sport,1500,Automatic,Putih,2500,243000000,Patal Senayan,2022-10-20
10402194,2019,BMW,X1,sDrive18i xLine,1500,Automatic,Putih,17500,669000000,Sunter,2022-10-20
10240438,2018,BMW,530i,Luxury,2000,Automatic,Hitam,37500,899000000,Sunter,2022-10-20
10557805,2018,Mazda,2,R,1500,Automatic,Merah,37500,218000000,Benda Cengkareng,2022-10-20
8711877,2019,BMW,320i,Sport Shadow Edition,2000,Automatic,Putih,7500,630000000,Kebayoran Lama,2022-10-20
10213639,2021,BMW,330i,M Sport,2000,Automatic,Biru,7500,1050000000,Sunter,2022-10-20
10249525,2022,MINI,Countryman,Cooper S,2000,Automatic,Silver,12500,950000000,Sunter,2022-10-20
10411503,2016,BMW,320i,Sport,2000,Automatic,Merah,17500,495000000,Sunter,2022-10-20
10401643,2018,BMW,320i,Luxury,2000,Automatic,Hitam,17500,625000000,Sunter,2022-10-20
10411439,2018,BMW,320i,Luxury,2000,Automatic,Merah,32500,575000000,Sunter,2022-10-20
10557626,2020,Toyota,Rush,TRD Sportivo,1500,Automatic,Putih,17500,243000000,Cikarang,2022-10-20
10557633,2018,Honda,Brio,Satya E,1200,Automatic,Hitam,72500,144000000,Sunter,2022-10-20
10557623,2016,Honda,BR-V,E Prestige,1500,Automatic,Putih,67500,185000000,Bintaro,2022-10-20
10557618,2014,BMW,528i,Luxury,2000,Automatic,Hitam,67500,385000000,Cikokol,2022-10-20
10093372,2019,Honda,Brio,Satya S,1200,Manual,Putih,27500,134250000,Harapan Indah,2022-10-20
10557639,2013,Honda,Jazz,RS,1500,Automatic,Abu-abu,92500,144000000,Jembatan Lima,2022-10-20
10056043,2021,Honda,Brio,RS,1200,Automatic,Putih,27500,200300000,Harapan Indah,2022-10-20
10557631,2022,BMW,320i,Sport,2000,Automatic,Putih,2500,950000000,Kebon Jeruk,2022-10-20
10557638,2019,Honda,CR-V,VTEC,1500,Automatic,Abu-abu,27500,415000000,Mangga Dua,2022-10-20
10557642,2020,Honda,BR-V,E Prestige,1500,Automatic,Hitam,17500,240000000,Alam Sutera,2022-10-20
10557645,2015,Honda,Jazz,RS,1500,Automatic,Abu-abu,82500,185000000,Pegangsaan,2022-10-20
10446345,2016,Toyota,Sienta,Q,1500,Automatic,Putih,90000,188000000,Tambora,2022-10-20
10487048,2013,Toyota,Yaris,TRD Sportivo,1500,Manual,Merah,70000,138000000,Taman Kencana,2022-10-20
10487114,2017,Honda,HR-V,Prestige,1800,Automatic,Abu-abu,50000,275000000,Gudang Peluru,2022-10-20
10465357,2015,Toyota,Camry,V,2500,Automatic,Hitam,40000,278000000,Tangerang,2022-10-20
10557648,2019,Toyota,Kijang Innova,G,2000,Manual,Hitam,82500,251250000,Pluit,2022-10-20
10557653,2019,Honda,CR-V,VTEC,1500,Automatic,Silver,27500,415000000,Mampang,2022-10-20
10557652,2016,Brio,Brio,RS,1200,Manual,Biru,68000,125000000,Klender,2022-10-20
10504019,2018,Toyota,Kijang Innova,V,2400,Automatic,Silver,72500,349000000,Kelapa Gading,2022-10-20
10557657,2020,BMW,320i,Touring M Sport,2000,Automatic,Abu-abu,12500,1475000000,Kebon Jeruk,2022-10-20
10503807,2018,Toyota,Kijang Innova,V,2400,Automatic,Hitam,58448,364000000,Kelapa Gading,2022-10-20
10557674,2019,Mazda,CX-3,Grand Touring,2000,Automatic,Abu-abu,17500,343800000,BSD,2022-10-20
10508117,2011,Mercedes-Benz,C200,CGI,1800,Automatic,Putih,80000,230000000,Pondok Indah,2022-10-20
10499995,2020,Toyota,Avanza,Veloz,1500,Automatic,Hitam,30000,218000000,Sunter,2022-10-20
10530028,2014,Mitsubishi,Outlander Sport,PX,2000,Automatic,Merah,7500,180000000,Bogor Barat,2022-10-20
10557659,2017,Honda,Jazz,S,1500,Automatic,Abu-abu,72500,175000000,Juanda,2022-10-20
10557679,2009,Mercedes-Benz,C200K,Kompressor,1800,Automatic,Hitam,102500,155000000,Pamulang,2022-10-20
10557678,2018,Honda,Mobilio,RS,1500,Automatic,Putih,37500,203000000,Joglo,2022-10-20
10557696,2021,BMW,530i,Opulence,2000,Automatic,Biru,2500,1295000000,Kebon Jeruk,2022-10-20
10430098,2018,Mazda,2,R,1500,Manual,Hitam,40000,218000000,Dadap,2022-10-20
10557701,2012,Mitsubishi,Outlander Sport,PX,2000,Automatic,Silver,82500,149000000,Permata Medang,2022-10-20
10557692,2010,Mercedes-Benz,C250,CGI,1800,Automatic,Hitam,17500,278000000,Kampung Ambon,2022-10-20
10557714,2016,Volkswagen,Scirocco,TSI,1400,Automatic,Biru,22500,430000000,Pluit,2022-10-20
10555030,2017,Honda,CR-V,VTEC,1500,Automatic,Putih,67500,369000000,Kemayoran,2022-10-20
10429584,2014,Honda,City,E,1500,Automatic,Putih,80000,175000000,Jelambar,2022-10-20
10557700,2019,Lexus,RX300,F-Sport,2000,Automatic,Hitam,27500,1235000000,Komplek Mega Kuningan,2022-10-20
10557503,2016,Toyota,Rush,G,1500,Automatic,Silver,67500,165000000,Bintaro,2022-10-20
10557723,2013,Volkswagen,Scirocco,R,2000,Automatic,Putih,22500,670000000,Gading Serpong,2022-10-20
10554140,2013,Mazda,Biante,2.0 SKYACTIV A/T,2000,Automatic,Silver,47500,162000000,Mangga Dua,2022-10-20
10555173,2021,Toyota,Rush,TRD Sportivo,1500,Automatic,Hitam,7500,252000000,Kemayoran,2022-10-20
10555148,2015,Toyota,Fortuner,G,2500,Automatic,Putih,92500,297000000,Kemayoran,2022-10-20
10557506,2018,Toyota,Fortuner,VRZ,2400,Automatic,Hitam,79646,405000000,Sunrise,2022-10-20
9366665,2016,Daihatsu,Ayla,D,1000,Manual,Hitam,42500,83800000,Harapan Indah,2022-10-20
10555094,2019,Suzuki,Ignis,GL,1200,Automatic,Silver,42500,129000000,Kemayoran,2022-10-20
10557516,2018,Toyota,Fortuner,VRZ,2400,Automatic,Hitam,79646,405000000,Kelapa Gading,2022-10-20
9836441,2021,Mercedes-Benz,C300,AMG,2000,Automatic,Putih,2500,990000000,Kelapa Gading,2022-10-20
10024068,2015,Jeep,Wrangler,Rubicon,3700,Automatic,Hitam,22500,1225000000,Kelapa Gading,2022-10-20
10310509,2017,Mercedes-Benz,E43 AMG,4MATIC,3000,Automatic,Hitam,22500,1300000000,Kebon Jeruk,2022-10-20
10555007,2021,Toyota,Kijang Innova,G,2400,Manual,Hitam,7500,358000000,Kemayoran,2022-10-20
10554144,2016,Toyota,Kijang Innova,V,2000,Automatic,Silver,22500,269000000,Kemayoran,2022-10-20
10554973,2018,Toyota,Agya,G,1200,Manual,Silver,22500,116000000,Mangga Dua,2022-10-20
10554915,2021,Mitsubishi,Xpander,CROSS,1500,Automatic,Putih,17500,278000000,Kemayoran,2022-10-20
10170553,2012,Hyundai,Tucson,GLS,2000,Automatic,Hitam,112500,135000000,Kebayoran Lama,2022-10-20
9347010,2019,Daihatsu,Sigra,D,1000,Manual,Silver,17500,104200000,Harapan Indah,2022-10-20
10260939,2019,Mercedes-Benz,CLA200,AMG Line,1400,Automatic,Putih,12612,840000000,Pademangan,2022-10-20
10526897,2015,Honda,Odyssey,2.4,2400,Automatic,Ungu,95554,394000000,Kelapa Gading,2022-10-20
10557520,2019,Nissan,Livina,VL,1500,Automatic,Hitam,43584,219000000,Kelapa Gading,2022-10-20
10554148,2022,Toyota,Kijang Innova,V,2400,Automatic,Abu-abu,7500,429000000,Kemayoran,2022-10-20
10072991,2013,Toyota,Fortuner,G TRD,2500,Manual,Putih,92500,279000000,Tebet,2022-10-20
10554927,2021,Honda,HR-V,E,1500,Automatic,Abu-abu,27500,289000000,Kemayoran,2022-10-20
10554994,2020,Mazda,CX-5,GT,2500,Automatic,Hitam,12500,479000000,Kemayoran,2022-10-20
10554159,2019,Nissan,Terra,VL,2500,Automatic,Coklat,37500,389000000,Kemayoran,2022-10-20
10557534,2018,Mitsubishi,Xpander,ULTIMATE,1500,Automatic,Silver,52500,231000000,Galaxy,2022-10-20
10554888,2017,Toyota,Camry,V,2500,Automatic,Hitam,67500,309000000,Mangga Dua,2022-10-20
10554169,2014,Toyota,Vellfire,Z,2400,Automatic,Hitam,42500,449000000,Mangga Dua,2022-10-20
10554154,2018,Toyota,Sienta,V,1500,Automatic,Orange,22500,189000000,Kemayoran,2022-10-20
10554166,2019,Toyota,Fortuner,TRD,2400,Automatic,Hitam,42500,469000000,Mangga Dua,2022-10-20
10554897,2017,Daihatsu,Xenia,R SPORTY,1400,Automatic,Silver,37500,152000000,Kemayoran,2022-10-20
10064962,2015,Honda,Accord,VTi-L,2400,Automatic,Hitam,107500,275800000,Harapan Indah,2022-10-20
9882895,2013,Honda,Accord,VTi-L,2400,Automatic,Putih,127500,234300000,Harapan Indah,2022-10-20
10396447,2009,Lexus,LS460L,,4700,Automatic,Hitam,80000,319000000,Pusat Kota Tangerang,2022-10-20
9362253,2017,Honda,Accord,VTi-L,2400,Automatic,Hitam,82500,359600000,Harapan Indah,2022-10-20
10435979,2012,Nissan,Teana,250XV,2500,Automatic,Hitam,80000,159000000,Pondok Gede,2022-10-20
10493592,2011,Mazda,6,,2500,Automatic,Hitam,92500,159000000,Tangerang Kota,2022-10-20
10436085,2009,Mercedes-Benz,C200K,Kompressor,1800,Automatic,Coklat,90000,159000000,Pondok Gede,2022-10-20
10435925,2002,Nissan,Terrano,Grandroad XTR,2400,Manual,Hitam,250000,79000000,Pondok Gede,2022-10-20
10493564,2007,Honda,CR-V,2.0 i-VTEC,2000,Automatic,Emas,132500,109000000,Tangerang Kota,2022-10-20
10502154,2015,Toyota,Fortuner,G TRD,2500,Automatic,Hitam,97500,316000000,Bogor Selatan,2022-10-20
10503223,2019,Honda,Mobilio,RS,1500,Automatic,Hitam,32500,199000000,Bogor Selatan,2022-10-20
10527102,2000,Mercedes-Benz,S320,,3200,Automatic,Silver,92500,99000000,Tangerang Kota,2022-10-20
10527073,2013,Audi,A4,1.8 TFSI PI,1800,Automatic,Putih,72500,229000000,Bekasi,2022-10-20
10528688,2019,Mitsubishi,Pajero Sport,Dakar,2500,Automatic,Putih,72500,490000000,Rawamangun,2022-10-20
10557390,2017,MOBILIO,Mobilio,RS,1500,Automatic,Hitam,52111,176000000,Kelapa Gading,2022-10-20
10535337,2013,Honda,Accord,VTi,2400,Automatic,Putih,92500,199000000,Bekasi,2022-10-20
10093470,2018,Daihatsu,Terios,R,1500,Automatic,Silver,57500,216800000,Harapan Indah,2022-10-20
10535376,2007,Mazda,CX-7,,2300,Automatic,Putih,147500,124000000,Bekasi,2022-10-20
10056069,2021,Daihatsu,Rocky,R TC ADS,1000,Automatic,Abu-abu,17500,244000000,Harapan Indah,2022-10-20
10017478,2019,Daihatsu,Xenia,R,1400,Automatic,Putih,12500,185700000,Harapan Indah,2022-10-20
9338354,2021,Honda,HR-V,E Special Edition,1500,Automatic,Putih,12000,310000000,Cempaka Putih,2022-10-20
9779384,2013,Daihatsu,Terios,TX,1500,Automatic,Silver,122500,136250000,Harapan Indah,2022-10-20
10548910,2018,Honda,Brio,Satya E,1200,Automatic,Hitam,47500,131000000,Tambora,2022-10-20
9976232,2013,Daihatsu,Terios,TX,1500,Manual,Hitam,82500,134300000,Harapan Indah,2022-10-20
10557404,2016,Honda,Jazz,RS,1500,Automatic,Hitam,60000,199000000,Pekayon Jaya,2022-10-20
10506408,2021,Toyota,Camry,V,2500,Automatic,Hitam,5000,625000000,Mangga Dua,2022-10-20
10557419,2017,Daihatsu,Ayla,X,1000,Manual,Silver,78816,94200000,Sudirman,2022-10-20
9755459,2019,Daihatsu,Sigra,R,1200,Manual,Putih,52500,125500000,Harapan Indah,2022-10-20
10557425,2017,Daihatsu,Ayla,X,1000,Manual,Silver,78816,94200000,Kalimanggis,2022-10-20
10537896,2021,Toyota,Fortuner,GR Sport,2400,Automatic,Hitam,10000,555000000,Mangga Dua,2022-10-20
10557447,2017,Daihatsu,Ayla,X,1000,Manual,Silver,78816,94200000,Sunrise,2022-10-20
10350684,2017,BMW,320i,Sport,2000,Automatic,Hitam,27500,485000000,Kelapa Gading,2022-10-20
10557448,2013,Toyota,Rush,TRD Sportivo,1500,Automatic,Putih,112500,165000000,Bintaro,2022-10-20
9754695,2018,Daihatsu,Ayla,R,1200,Manual,Silver,42500,111250000,Harapan Indah,2022-10-20
10061619,2020,BMW,330i,M Sport,2000,Automatic,Hitam,2500,955000000,Kelapa Gading,2022-10-20
10557045,2015,HONDA,CR-V,2.4 Prestige,2400,Automatic,Putih,131000,254000000,Alam Sutera,2022-10-20
10556965,2015,Honda,Mobilio,RS,1500,Manual,Abu-abu,27500,145000000,Tambora,2022-10-20
10556967,2017,Suzuki,Ignis,GX,1200,Automatic,Merah,22500,147000000,Cipedak,2022-10-20
10557010,2019,Toyota,Yaris,TRD Sportivo,1500,Automatic,Putih,7500,229500000,Gambir,2022-10-20
10557013,2019,Mercedes-Benz,GLC200,AMG,2000,Automatic,Abu-abu,27500,891000000,Cempaka Putih,2022-10-20
8904011,2012,Chevrolet,Trailblazer,LS,2500,Manual,Silver,117500,175000000,Kebayoran Baru,2022-10-20
10556523,2019,Honda,Civic,,1500,Automatic,Hitam,52500,388000000,Gambir,2022-10-20
10372808,2018,Honda,BR-V,E Prestige,1500,Automatic,Putih,32500,190000000,Mangga Dua,2022-10-20
10540593,2020,Honda,Accord,,1500,Automatic,Putih,17500,595000000,Kelapa Gading Barat,2022-10-20
10299401,2019,BMW,X7,xDrive40i,3000,Automatic,Hitam,7500,2175000000,Kebayoran Baru,2022-10-20
10540753,2019,Nissan,Livina,VL,1500,Automatic,Hitam,37500,208000000,Cilandak,2022-10-20
10540647,2018,Honda,BR-V,E,1500,Automatic,Silver,17500,175000000,Cengkareng,2022-10-20
10540499,2015,BMW,320i,Sport,2000,Automatic,Putih,32500,365000000,Pantai Indah Kapuk,2022-10-20
10540395,2015,Honda,CR-V,2.4 Prestige,2400,Automatic,Putih,62500,282000000,Mangga Dua,2022-10-20
10540445,2020,Honda,Brio,RS,1200,Automatic,Kuning,42500,183000000,Pademangan,2022-10-20
10557146,2019,Daihatsu,Ayla,X,1000,Automatic,Silver,47500,112000000,Gambir,2022-10-20
10540362,2018,Toyota,Fortuner,VRZ,2400,Automatic,Putih,37500,414000000,Cengkareng,2022-10-20
10540295,2021,Mitsubishi,Xpander,ULTIMATE,1500,Automatic,Putih,17500,248000000,Batu Tulis,2022-10-20
10469739,2012,Chevrolet,Trailblazer,LS,2500,Manual,Silver,117500,175000000,Bekasi,2022-10-20
10107022,2003,Toyota,Kijang,LGX,2000,Manual,Silver,137500,79500000,Tambora,2022-10-20
10530390,2019,Mitsubishi,Xpander,ULTIMATE,1500,Automatic,Coklat,32500,225000000,Cempaka Putih,2022-10-20
10557151,2019,Mitsubishi,Pajero Sport,Dakar,2500,Automatic,Putih,12500,488000000,Mangga Dua,2022-10-20
10540199,2018,Honda,Civic,E,1500,Automatic,Abu-abu,47500,355000000,Cilandak,2022-10-20
10557227,2021,Honda,Brio,E Satya,1200,Automatic,Abu-abu,22500,169000000,Bintaro,2022-10-20
10421610,2017,Honda,HR-V,E,1500,Automatic,Putih,77500,220000000,Tambora,2022-10-20
10362939,2012,Mercedes-Benz,E250,CGI Avantgarde,1800,Automatic,Hitam,37500,299000000,Tambora,2022-10-20
10422005,2013,Mercedes-Benz,C250,CGI,1800,Automatic,Hitam,77500,299000000,Tambora,2022-10-20
10557232,2011,Kijang,Kijang Innova,G,2000,Manual,Silver,150000,155000000,Klender,2022-10-20
10381428,2018,BMW,320i,Sport,2000,Automatic,Hitam,12500,535000000,Tambora,2022-10-20
10107662,2011,Toyota,Alphard,S,2400,Automatic,Hitam,107500,278000000,Tambora,2022-10-20
10459471,2010,Honda,CR-V,2.4 i-VTEC,2400,Automatic,Coklat,90000,145000000,Mangga Dua,2022-10-20
10554096,2018,Honda,CR-V,Prestige Prestige VTEC,1500,Automatic,Putih,12500,425000000,Serpong,2022-10-20
10510745,2014,Toyota,Vellfire,Z,2400,Automatic,Hitam,42500,449000000,Kemayoran,2022-10-20
10539394,2019,Suzuki,Ignis,GL,1200,Automatic,Silver,32500,129000000,Jatiwaringin,2022-10-20
10551478,2021,Toyota,Rush,TRD Sportivo,1500,Automatic,Hitam,22500,248000000,Duren Sawit,2022-10-20
10546559,2017,Toyota,Fortuner,TRD,2400,Automatic,Hitam,42500,419000000,Duren Tiga,2022-10-20
10556761,2019,Daihatsu,Terios,X,1500,Manual,Hitam,27500,193000000,Gandul,2022-10-20
10556772,2019,Toyota,Rush,TRD Sportivo,1500,Automatic,Hitam,67500,235000000,Pesanggarahan,2022-10-20
10556771,2021,Mitsubishi,Xpander,EXCEED,1500,Automatic,Putih,12500,257100000,Pluit,2022-10-20
10556764,2019,Daihatsu,Terios,R,1500,Manual,Merah,62500,212000000,Malabar,2022-10-20
10073889,2018,Daihatsu,Terios,R Deluxe,1500,Manual,Silver,62000,195000000,Cinere,2022-10-20
10556835,2021,BMW,X1,sDrive18i xLine,1500,Automatic,Abu-abu,7500,699000000,Cassablanca,2022-10-20
10437997,2014,Mitsubishi,Outlander Sport,PX,2000,Automatic,Hitam,87500,170000000,Ampera,2022-10-20
10542213,2021,Mitsubishi,Xpander,GLS,1500,Automatic,Putih,12500,204900000,Mangga Dua,2022-10-20
10546266,2019,Toyota,Fortuner,TRD,2400,Automatic,Hitam,42500,469000000,Dewi Sartika,2022-10-20
10556829,2021,Mitsubishi,Xpander,CROSS,1500,Manual,Hitam,2500,263500000,Pluit,2022-10-20
10556847,2018,Gran,Gran Max,STD,1500,Manual,Hitam,26000,117500000,Duren Sawit,2022-10-20
10551805,2017,Toyota,Agya,TRD,1200,Automatic,Kuning,62500,122000000,Jembatan Lima,2022-10-20
10536849,2021,Honda,HR-V,E,1500,Automatic,Abu-abu,32500,289000000,Cipete,2022-10-20
10556210,2019,Nissan,Terra,VL,2500,Automatic,Coklat,42500,389000000,Jagakarsa,2022-10-20
10555925,2020,Mazda,CX-5,GT,2500,Automatic,Hitam,17500,479000000,Kramat Jati,2022-10-20
10490659,2021,Toyota,Kijang Innova,V,2400,Automatic,Putih,22500,420000000,Kramat Jati,2022-10-20
10556867,2021,Toyota,Avanza,Veloz,1400,Manual,Hitam,7500,202000000,Gambir,2022-10-20
10542790,2017,Honda,CR-V,VTEC,1500,Automatic,Putih,72500,369000000,Jatiwaringin,2022-10-20
10511653,2013,Mazda,Biante,,2000,Automatic,Silver,52500,162000000,Fatmawati,2022-10-20
10556881,2019,Honda,Jazz,RS,1500,Automatic,Putih,77500,260250000,Jelambar,2022-10-20
10556883,2021,Toyota,Avanza,Veloz,1400,Manual,Hitam,7500,202000000,Ciracas,2022-10-20
10444438,2017,Suzuki,Ignis,GX,1200,Automatic,Putih,33000,135000000,Mangga Dua,2022-10-20
10555317,2021,Toyota,Kijang Innova,V,2400,Automatic,Putih,22500,420000000,Duren Sawit,2022-10-20
10522406,2008,CRUISER,Land Cruiser,,4700,Automatic,Hitam,94000,945000000,Gading Serpong,2022-10-20
10556906,2016,Mitsubishi,Outlander Sport,PX,2000,Automatic,Putih,37500,241100000,Pluit,2022-10-20
10499170,2017,MUSTANG,Mustang,GT,5100,Automatic,Putih,11000,1850000000,Gading Serpong,2022-10-20
10556526,2014,Honda,Odyssey,Prestige 2.4,2400,Automatic,Hitam,112500,365000000,Bintaro,2022-10-20
10556541,2019,Mercedes-Benz,E300,Avantgarde SportStyle,2000,Automatic,Hitam,27500,825000000,Kebon Kacang,2022-10-20
10556537,2018,Daihatsu,Ayla,M,1000,Manual,Putih,17500,104000000,Bekasi Selatan,2022-10-20
9780348,2019,Nissan,Livina,VE,1500,Automatic,Silver,72500,211000000,Ciputat,2022-10-20
10556554,2017,Suzuki,Ignis,GX,1200,Automatic,Putih,79797,134300000,Mangga Dua,2022-10-20
10556528,2018,Toyota,Rush,TRD Sportivo,1500,Automatic,Merah,27500,233000000,Cisauk,2022-10-20
10556547,2021,Honda,City,RS,1500,Manual,Hitam,7500,256000000,Bungur,2022-10-20
10556553,2020,Land,Defender,110 P300 SE,2000,Automatic,Hitam,2500,2900000000,Pantai Indah Kapuk,2022-10-20
10274253,2014,Lexus,RX270,RX270,2700,Automatic,Hitam,82500,435000000,Bintaro,2022-10-20
10556561,2013,Ferrari,California,California,4300,Automatic,Merah,7500,3575000000,Pondok Indah,2022-10-20
10249521,2016,Honda,Mobilio,S,1500,Manual,Putih,92500,141000000,Pondok Gede,2022-10-20
10556566,2018,Toyota,Calya,G,1200,Manual,Hitam,12500,131000000,Alam Sutera,2022-10-20
10556570,2021,Honda,City,RS,1500,Manual,Hitam,7500,256000000,Bintara Jaya,2022-10-20
10556568,2016,Mitsubishi,Mirage,GLX,1200,Manual,Putih,87500,92500000,Pluit,2022-10-20
10556584,2015,Mazda,2,GT,1500,Automatic,Hitam,32500,198000000,Alam Sutera,2022-10-20
10556591,2018,Mercedes-Benz,GLA200,AMG,1600,Automatic,Putih,32500,622000000,Bukit Serpong Mas,2022-10-20
