listing_id,year,make,model,variant,displacement,transmission,color,mileage,price,city,last_updated
10053514,2015,Mazda,2,R,1496,Automatic,Merah,52500,196000000,Cilandak,20 Oktober 2022
10507969,2019,Suzuki,Ignis,GX,1197,Manual,Biru,22500,141000000,Serpong,20 Oktober 2022
10526964,2010,CEPAT],Alphard,X,2362,Automatic,Silver,94098,278000000,Ciputat,20 Oktober 2022
10497760,2017,Mitsubishi,Pajero Sport,Dakar Ultimate,2442,Automatic,Putih,72500,425000000,Harapan Indah,20 Oktober 2022
10476221,2014,BMW,328i,Sport,1997,Automatic,Abu-abu,12500,449000000,Kelapa Gading,20 Oktober 2022
10502755,2016,Mitsubishi,Pajero Sport,Dakar,2477,Automatic,Abu-abu,107500,395000000,Bogor Kota,20 Oktober 2022
10476481,2016,Mercedes-Benz,C250,AMG,1991,Automatic,Putih,22500,650000000,BSD City,20 Oktober 2022
10557829,2018,Toyota,Innova Venturer,,2393,Automatic,Putih,93711,409900000,Karawaci,20 Oktober 2022
10557842,2013,Jaguar,XF,Premium Luxury,2995,Automatic,Putih,27500,455000000,Jati Asih,20 Oktober 2022
10523081,2018,Honda,CR-V,Prestige Prestige VTEC,1498,Automatic,Abu-abu,67500,430000000,Kalideres,20 Oktober 2022
10512686,2018,Honda,HR-V,E,1497,Automatic,Abu-abu,32500,255000000,Villa Melati Mas,20 Oktober 2022
10533630,2011,BMW,535i,535i,2979,Automatic,Putih,27500,535000000,Bintaro,20 Oktober 2022
10517703,2017,Suzuki,Ertiga,GL,1373,Manual,Abu-abu,62500,149000000,Cawang,20 Oktober 2022
9824131,2017,Daihatsu,Xenia,X DELUXE,1329,Manual,Silver,92500,141000000,Cempaka Putih,20 Oktober 2022
10540359,2017,Isuzu,MU-X,Royale,2499,Automatic,Coklat,70486,365000000,Jagakarsa,20 Oktober 2022
10557870,2011,Toyota,Alphard,G,2362,Automatic,Hitam,97500,319000000,Joglo,20 Oktober 2022
10557382,2015,Toyota,Avanza,Veloz,1329,Automatic,Silver,37500,165000000,Cibubur,20 Oktober 2022
10557476,2015,Mazda,2,R,1496,Automatic,Merah,82500,184000000,Jagakarsa,20 Oktober 2022
10557893,2019,Chevrolet,Trax,Premier,1364,Automatic,Hitam,62500,180600000,Pluit,20 Oktober 2022
10557899,2018,BMW,520i,Luxury,1998,Automatic,Hitam,22500,749000000,Lenteng Agung,20 Oktober 2022
10517597,2014,Suzuki,Ertiga,GX,1373,Manual,Putih,42500,139000000,Bintaro,20 Oktober 2022
10557902,2021,Daihatsu,Rocky,R TC ADS,996,Automatic,Abu-abu,17500,244000000,Mangga Dua,20 Oktober 2022
10553720,2018,Volkswagen,Tiguan,TSI,1395,Automatic,Abu-abu,37500,425000000,Bintaro,20 Oktober 2022
8969929,2015,Jeep,Wrangler,Sport Renegade,2985,Automatic,Hitam,37500,1095000000,Pondok Indah,20 Oktober 2022
10517387,2020,Daihatsu,Terios,X,1496,Manual,Putih,32500,210000000,Bintaro,20 Oktober 2022
10514560,2020,Toyota,Kijang Innova,V,1998,Automatic,Putih,27500,336000000,Ciputat,20 Oktober 2022
9226825,2019,BMW,520i,Luxury,1998,Automatic,Hitam,22500,865000000,Pondok Indah,20 Oktober 2022
10557961,2019,Honda,HR-V,E Special Edition,1497,Automatic,Hitam,32500,299000000,Bintaro,20 Oktober 2022
10091884,2021,Cross,Xpander,CROSS,1499,Automatic,Hitam,17600,260000000,Pondok Indah,20 Oktober 2022
10514441,2020,Toyota,Rush,TRD Sportivo,1496,Automatic,Merah,42500,236000000,Cinere,20 Oktober 2022
10557989,2017,Toyota,Rush,G,1495,Automatic,Hitam,96414,175100000,Mangga Dua,20 Oktober 2022
10557935,2019,Mitsubishi,Xpander,SPORT,1499,Automatic,Putih,37500,217000000,Buncit,20 Oktober 2022
10557960,2020,Honda,BR-V,E Prestige,1497,Automatic,Hitam,12500,237000000,Pluit,20 Oktober 2022
10517246,2012,Toyota,Avanza,G,1298,Automatic,Abu-abu,127500,129000000,Cililitan,20 Oktober 2022
9669847,2001,BMW,325i,,2494,Automatic,Silver,182500,115000000,Kebayoran Lama,20 Oktober 2022
10514613,2016,Toyota,Avanza,G,1329,Automatic,Hitam,82500,157000000,Bekasi,20 Oktober 2022
9669872,2010,BMW,X6,xDrive35i,2979,Automatic,Hitam,92500,490000000,Kebayoran Lama,20 Oktober 2022
10117991,2010,MINI,Cooper,,1598,Automatic,Hijau,22500,775000000,Kebayoran Lama,20 Oktober 2022
10557749,2017,BMW,730Li,,1998,Automatic,Hitam,32500,1050000000,Kebon Jeruk,20 Oktober 2022
10445356,2011,BMW,523i,Executive,2497,Automatic,Putih,67500,305000000,Kebayoran Lama,20 Oktober 2022
10296842,2011,Mercedes-Benz,G55 AMG,,5439,Automatic,Hitam,12500,3800000000,Kebayoran Lama,20 Oktober 2022
9054481,2011,BMW,523i,Executive,2497,Automatic,Silver,67500,298000000,Kebayoran Lama,20 Oktober 2022
10557757,2021,Toyota,Fortuner,TRD,2393,Automatic,Putih,22500,495000000,Kemayoran,20 Oktober 2022
8469805,1999,BMW,735IL,V8 3.5 Automatic,3498,Automatic,Silver,97500,150000000,Kebayoran Lama,20 Oktober 2022
8249405,2016,Mercedes-Benz,E400,AMG,2996,Automatic,Hitam,67500,630000000,Kebayoran Lama,20 Oktober 2022
10445583,2010,BMW,320i,,1995,Automatic,Putih,77500,235000000,Kebayoran Lama,20 Oktober 2022
9575243,2016,Nissan,X-Trail,,2488,Automatic,Silver,77500,235000000,Kebayoran Lama,20 Oktober 2022
9815145,2010,BMW,X1,sDrive20d,1995,Automatic,Silver,102500,245000000,Kebayoran Lama,20 Oktober 2022
9795615,2015,BMW,435i,M Sport,2979,Automatic,Hitam,37500,900000000,Kebayoran Lama,20 Oktober 2022
10469808,2016,BMW,X5,xDrive35i xLine,2979,Automatic,Hitam,82500,750000000,Kebayoran Lama,20 Oktober 2022
10036446,2000,Volkswagen,New Beetle,,1984,Automatic,Biru,7500,215000000,Kebayoran Lama,20 Oktober 2022
10393590,2010,BMW,325i,Sport,2497,Automatic,Hitam,67500,250000000,Kebayoran Lama,20 Oktober 2022
10300444,2013,BMW,X3,xDrive20d Efficient Dynamics,1995,Automatic,Putih,47500,420000000,Kebayoran Lama,20 Oktober 2022
9530161,2013,Honda,Civic,,1798,Automatic,Silver,82500,199000000,Pondok Labu,20 Oktober 2022
10557790,2018,Mitsubishi,Pajero Sport,Dakar,2442,Automatic,Hitam,77500,441500000,Bintaro,20 Oktober 2022
10557773,2013,Mercedes-Benz,C250,AMG,1796,Automatic,Hitam,72500,311000000,Kemang,20 Oktober 2022
9333753,2018,Toyota,Kijang Innova,G,2393,Automatic,Putih,87500,314000000,Joglo,20 Oktober 2022
10557767,2008,Toyota,Harrier,240G,2362,Automatic,Silver,102500,165000000,Balaraja,20 Oktober 2022
10557785,2009,Toyota,Kijang Innova,V,1998,Automatic,Abu-abu,112500,137000000,Cililitan,20 Oktober 2022
10557792,2022,Toyota,Rush,S GR Sport,1496,Automatic,Putih,2500,243000000,Patal Senayan,20 Oktober 2022
10402194,2019,BMW,X1,sDrive18i xLine,1499,Automatic,Putih,17500,669000000,Sunter,20 Oktober 2022
10240438,2018,BMW,530i,Luxury,1998,Automatic,Hitam,37500,899000000,Sunter,20 Oktober 2022
10557805,2018,Mazda,2,R,1496,Automatic,Merah,37500,218000000,Benda Cengkareng,20 Oktober 2022
8711877,2019,BMW,320i,Sport Shadow Edition,1998,Automatic,Putih,7500,630000000,Kebayoran Lama,20 Oktober 2022
10213639,2021,BMW,330i,M Sport,1998,Automatic,Biru,7500,1050000000,Sunter,20 Oktober 2022
10249525,2022,MINI,Countryman,Cooper S,1998,Automatic,Silver,12500,950000000,Sunter,20 Oktober 2022
10411503,2016,BMW,320i,Sport,1998,Automatic,Merah,17500,495000000,Sunter,20 Oktober 2022
10401643,2018,BMW,320i,Luxury,1998,Automatic,Hitam,17500,625000000,Sunter,20 Oktober 2022
10411439,2018,BMW,320i,Luxury,1998,Automatic,Merah,32500,575000000,Sunter,20 Oktober 2022
10557626,2020,Toyota,Rush,TRD Sportivo,1496,Automatic,Putih,17500,243000000,Cikarang,20 Oktober 2022
10557633,2018,Honda,Brio,Satya E,1199,Automatic,Hitam,72500,144000000,Sunter,20 Oktober 2022
10557623,2016,Honda,BR-V,E Prestige,1497,Automatic,Putih,67500,185000000,Bintaro,20 Oktober 2022
10557618,2014,BMW,528i,Luxury,1997,Automatic,Hitam,67500,385000000,Cikokol,20 Oktober 2022
10093372,2019,Honda,Brio,Satya S,1199,Manual,Putih,27500,134250000,Harapan Indah,20 Oktober 2022
10557639,2013,Honda,Jazz,RS,1496,Automatic,Abu-abu,92500,144000000,Jembatan Lima,20 Oktober 2022
10056043,2021,Honda,Brio,RS,1199,Automatic,Putih,27500,200300000,Harapan Indah,20 Oktober 2022
10557631,2022,BMW,320i,Sport,1998,Automatic,Putih,2500,950000000,Kebon Jeruk,20 Oktober 2022
10557638,2019,Honda,CR-V,VTEC,1498,Automatic,Abu-abu,27500,415000000,Mangga Dua,20 Oktober 2022
10557642,2020,Honda,BR-V,E Prestige,1497,Automatic,Hitam,17500,240000000,Alam Sutera,20 Oktober 2022
10557645,2015,Honda,Jazz,RS,1497,Automatic,Abu-abu,82500,185000000,Pegangsaan,20 Oktober 2022
10446345,2016,Toyota,Sienta,Q,1497,Automatic,Putih,90000,188000000,Tambora,20 Oktober 2022
10487048,2013,Toyota,Yaris,TRD Sportivo,1497,Manual,Merah,70000,138000000,Taman Kencana,20 Oktober 2022
10487114,2017,Honda,HR-V,Prestige,1799,Automatic,Abu-abu,50000,275000000,Gudang Peluru,20 Oktober 2022
10465357,2015,Toyota,Camry,V,2494,Automatic,Hitam,40000,278000000,Tangerang,20 Oktober 2022
10557648,2019,Toyota,Kijang Innova,G,1998,Manual,Hitam,82500,251250000,Pluit,20 Oktober 2022
10557653,2019,Honda,CR-V,VTEC,1498,Automatic,Silver,27500,415000000,Mampang,20 Oktober 2022
10557652,2016,Brio,Brio,RS,1199,Manual,Biru,68000,125000000,Klender,20 Oktober 2022
10504019,2018,Toyota,Kijang Innova,V,2393,Automatic,Silver,72500,349000000,Kelapa Gading,20 Oktober 2022
10557657,2020,BMW,320i,Touring M Sport,1998,Automatic,Abu-abu,12500,1475000000,Kebon Jeruk,20 Oktober 2022
10503807,2018,Toyota,Kijang Innova,V,2393,Automatic,Hitam,58448,364000000,Kelapa Gading,20 Oktober 2022
10557674,2019,Mazda,CX-3,Grand Touring,1998,Automatic,Abu-abu,17500,343800000,BSD,20 Oktober 2022
10508117,2011,Mercedes-Benz,C200,CGI,1796,Automatic,Putih,80000,230000000,Pondok Indah,20 Oktober 2022
10499995,2020,Toyota,Avanza,Veloz,1496,Automatic,Hitam,30000,218000000,Sunter,20 Oktober 2022
10530028,2014,Mitsubishi,Outlander Sport,PX,1998,Automatic,Merah,7500,180000000,Bogor Barat,20 Oktober 2022
10557659,2017,Honda,Jazz,S,1497,Automatic,Abu-abu,72500,175000000,Juanda,20 Oktober 2022
10557679,2009,Mercedes-Benz,C200K,Kompressor,1796,Automatic,Hitam,102500,155000000,Pamulang,20 Oktober 2022
10557678,2018,Honda,Mobilio,RS,1496,Automatic,Putih,37500,203000000,Joglo,20 Oktober 2022
10557696,2021,BMW,530i,Opulence,1998,Automatic,Biru,2500,1295000000,Kebon Jeruk,20 Oktober 2022
10430098,2018,Mazda,2,R,1496,Manual,Hitam,40000,218000000,Dadap,20 Oktober 2022
10557701,2012,Mitsubishi,Outlander Sport,PX,1998,Automatic,Silver,82500,149000000,Permata Medang,20 Oktober 2022
10557692,2010,Mercedes-Benz,C250,CGI,1796,Automatic,Hitam,17500,278000000,Kampung Ambon,20 Oktober 2022
10557714,2016,Volkswagen,Scirocco,TSI,1390,Automatic,Biru,22500,430000000,Pluit,20 Oktober 2022
10555030,2017,Honda,CR-V,VTEC,1498,Automatic,Putih,67500,369000000,Kemayoran,20 Oktober 2022
10429584,2014,Honda,City,E,1497,Automatic,Putih,80000,175000000,Jelambar,20 Oktober 2022
10557700,2019,Lexus,RX300,F-Sport,1998,Automatic,Hitam,27500,1235000000,Komplek Mega Kuningan,20 Oktober 2022
10557503,2016,Toyota,Rush,G,1495,Automatic,Silver,67500,165000000,Bintaro,20 Oktober 2022
10557723,2013,Volkswagen,Scirocco,R,1984,Automatic,Putih,22500,670000000,Gading Serpong,20 Oktober 2022
10554140,2013,Mazda,Biante,2.0 SKYACTIV A/T,1997,Automatic,Silver,47500,162000000,Mangga Dua,20 Oktober 2022
10555173,2021,Toyota,Rush,TRD Sportivo,1496,Automatic,Hitam,7500,252000000,Kemayoran,20 Oktober 2022
10555148,2015,Toyota,Fortuner,G,2494,Automatic,Putih,92500,297000000,Kemayoran,20 Oktober 2022
10557506,2018,Toyota,Fortuner,VRZ,2393,Automatic,Hitam,79646,405000000,Sunrise,20 Oktober 2022
9366665,2016,Daihatsu,Ayla,D,998,Manual,Hitam,42500,83800000,Harapan Indah,20 Oktober 2022
10555094,2019,Suzuki,Ignis,GL,1197,Automatic,Silver,42500,129000000,Kemayoran,20 Oktober 2022
10557516,2018,Toyota,Fortuner,VRZ,2393,Automatic,Hitam,79646,405000000,Kelapa Gading,20 Oktober 2022
9836441,2021,Mercedes-Benz,C300,AMG,1991,Automatic,Putih,2500,990000000,Kelapa Gading,20 Oktober 2022
10024068,2015,Jeep,Wrangler,Rubicon,3604,Automatic,Hitam,22500,1225000000,Kelapa Gading,20 Oktober 2022
10310509,2017,Mercedes-Benz,E43 AMG,4MATIC,2996,Automatic,Hitam,22500,1300000000,Kebon Jeruk,20 Oktober 2022
10555007,2021,Toyota,Kijang Innova,G,2393,Manual,Hitam,7500,358000000,Kemayoran,20 Oktober 2022
10554144,2016,Toyota,Kijang Innova,V,1998,Automatic,Silver,22500,269000000,Kemayoran,20 Oktober 2022
10554973,2018,Toyota,Agya,G,1197,Manual,Silver,22500,116000000,Mangga Dua,20 Oktober 2022
10554915,2021,Mitsubishi,Xpander,CROSS,1499,Automatic,Putih,17500,278000000,Kemayoran,20 Oktober 2022
10170553,2012,Hyundai,Tucson,GLS,1998,Automatic,Hitam,112500,135000000,Kebayoran Lama,20 Oktober 2022
9347010,2019,Daihatsu,Sigra,D,998,Manual,Silver,17500,104200000,Harapan Indah,20 Oktober 2022
10260939,2019,Mercedes-Benz,CLA200,AMG Line,1332,Automatic,Putih,12612,840000000,Pademangan,20 Oktober 2022
10526897,2015,Honda,Odyssey,2.4,2356,Automatic,Ungu,95554,394000000,Kelapa Gading,20 Oktober 2022
10557520,2019,Nissan,Livina,VL,1499,Automatic,Hitam,43584,219000000,Kelapa Gading,20 Oktober 2022
10554148,2022,Toyota,Kijang Innova,V,2393,Automatic,Abu-abu,7500,429000000,Kemayoran,20 Oktober 2022
10072991,2013,Toyota,Fortuner,G TRD,2494,Manual,Putih,92500,279000000,Tebet,20 Oktober 2022
10554927,2021,Honda,HR-V,E,1497,Automatic,Abu-abu,27500,289000000,Kemayoran,20 Oktober 2022
10554994,2020,Mazda,CX-5,GT,2488,Automatic,Hitam,12500,479000000,Kemayoran,20 Oktober 2022
10554159,2019,Nissan,Terra,VL,2488,Automatic,Coklat,37500,389000000,Kemayoran,20 Oktober 2022
10557534,2018,Mitsubishi,Xpander,ULTIMATE,1499,Automatic,Silver,52500,231000000,Galaxy,20 Oktober 2022
10554888,2017,Toyota,Camry,V,2494,Automatic,Hitam,67500,309000000,Mangga Dua,20 Oktober 2022
10554169,2014,Toyota,Vellfire,Z,2362,Automatic,Hitam,42500,449000000,Mangga Dua,20 Oktober 2022
10554154,2018,Toyota,Sienta,V,1497,Automatic,Orange,22500,189000000,Kemayoran,20 Oktober 2022
10554166,2019,Toyota,Fortuner,TRD,2393,Automatic,Hitam,42500,469000000,Mangga Dua,20 Oktober 2022
10554897,2017,Daihatsu,Xenia,R SPORTY,1329,Automatic,Silver,37500,152000000,Kemayoran,20 Oktober 2022
10064962,2015,Honda,Accord,VTi-L,2356,Automatic,Hitam,107500,275800000,Harapan Indah,20 Oktober 2022
9882895,2013,Honda,Accord,VTi-L,2356,Automatic,Putih,127500,234300000,Harapan Indah,20 Oktober 2022
10396447,2009,Lexus,LS460L,,4608,Automatic,Hitam,80000,319000000,Pusat Kota Tangerang,20 Oktober 2022
9362253,2017,Honda,Accord,VTi-L,2356,Automatic,Hitam,82500,359600000,Harapan Indah,20 Oktober 2022
10435979,2012,Nissan,Teana,250XV,2496,Automatic,Hitam,80000,159000000,Pondok Gede,20 Oktober 2022
10493592,2011,Mazda,6,,2488,Automatic,Hitam,92500,159000000,Tangerang Kota,20 Oktober 2022
10436085,2009,Mercedes-Benz,C200K,Kompressor,1796,Automatic,Coklat,90000,159000000,Pondok Gede,20 Oktober 2022
10435925,2002,Nissan,Terrano,Grandroad XTR,2389,Manual,Hitam,250000,79000000,Pondok Gede,20 Oktober 2022
10493564,2007,Honda,CR-V,2.0 i-VTEC,1997,Automatic,Emas,132500,109000000,Tangerang Kota,20 Oktober 2022
10502154,2015,Toyota,Fortuner,G TRD,2494,Automatic,Hitam,97500,316000000,Bogor Selatan,20 Oktober 2022
10503223,2019,Honda,Mobilio,RS,1496,Automatic,Hitam,32500,199000000,Bogor Selatan,20 Oktober 2022
10527102,2000,Mercedes-Benz,S320,,3199,Automatic,Silver,92500,99000000,Tangerang Kota,20 Oktober 2022
10527073,2013,Audi,A4,1.8 TFSI PI,1798,Automatic,Putih,72500,229000000,Bekasi,20 Oktober 2022
10528688,2019,Mitsubishi,Pajero Sport,Dakar,2442,Automatic,Putih,72500,490000000,Rawamangun,20 Oktober 2022
10557390,2017,MOBILIO,Mobilio,RS,1496,Automatic,Hitam,52111,176000000,Kelapa Gading,20 Oktober 2022
10535337,2013,Honda,Accord,VTi,2354,Automatic,Putih,92500,199000000,Bekasi,20 Oktober 2022
10093470,2018,Daihatsu,Terios,R,1496,Automatic,Silver,57500,216800000,Harapan Indah,20 Oktober 2022
10535376,2007,Mazda,CX-7,,2261,Automatic,Putih,147500,124000000,Bekasi,20 Oktober 2022
10056069,2021,Daihatsu,Rocky,R TC ADS,996,Automatic,Abu-abu,17500,244000000,Harapan Indah,20 Oktober 2022
10017478,2019,Daihatsu,Xenia,R,1329,Automatic,Putih,12500,185700000,Harapan Indah,20 Oktober 2022
9338354,2021,Honda,HR-V,E Special Edition,1497,Automatic,Putih,12000,310000000,Cempaka Putih,20 Oktober 2022
9779384,2013,Daihatsu,Terios,TX,1495,Automatic,Silver,122500,136250000,Harapan Indah,20 Oktober 2022
10548910,2018,Honda,Brio,Satya E,1199,Automatic,Hitam,47500,131000000,Tambora,20 Oktober 2022
9976232,2013,Daihatsu,Terios,TX,1495,Manual,Hitam,82500,134300000,Harapan Indah,20 Oktober 2022
10557404,2016,Honda,Jazz,RS,1497,Automatic,Hitam,60000,199000000,Pekayon Jaya,20 Oktober 2022
10506408,2021,Toyota,Camry,V,2494,Automatic,Hitam,5000,625000000,Mangga Dua,20 Oktober 2022
10557419,2017,Daihatsu,Ayla,X,998,Manual,Silver,78816,94200000,Sudirman,20 Oktober 2022
9755459,2019,Daihatsu,Sigra,R,1197,Manual,Putih,52500,125500000,Harapan Indah,20 Oktober 2022
10557425,2017,Daihatsu,Ayla,X,998,Manual,Silver,78816,94200000,Kalimanggis,20 Oktober 2022
10537896,2021,Toyota,Fortuner,GR Sport,2393,Automatic,Hitam,10000,555000000,Mangga Dua,20 Oktober 2022
10557447,2017,Daihatsu,Ayla,X,998,Manual,Silver,78816,94200000,Sunrise,20 Oktober 2022
10350684,2017,BMW,320i,Sport,1998,Automatic,Hitam,27500,485000000,Kelapa Gading,20 Oktober 2022
10557448,2013,Toyota,Rush,TRD Sportivo,1495,Automatic,Putih,112500,165000000,Bintaro,20 Oktober 2022
9754695,2018,Daihatsu,Ayla,R,1197,Manual,Silver,42500,111250000,Harapan Indah,20 Oktober 2022
10061619,2020,BMW,330i,M Sport,1998,Automatic,Hitam,2500,955000000,Kelapa Gading,20 Oktober 2022
10557045,2015,HONDA,CR-V,2.4 Prestige,2354,Automatic,Putih,131000,254000000,Alam Sutera,20 Oktober 2022
10556965,2015,Honda,Mobilio,RS,1496,Manual,Abu-abu,27500,145000000,Tambora,20 Oktober 2022
10556967,2017,Suzuki,Ignis,GX,1197,Automatic,Merah,22500,147000000,Cipedak,20 Oktober 2022
10557010,2019,Toyota,Yaris,TRD Sportivo,1496,Automatic,Putih,7500,229500000,Gambir,20 Oktober 2022
10557013,2019,Mercedes-Benz,GLC200,AMG,1991,Automatic,Abu-abu,27500,891000000,Cempaka Putih,20 Oktober 2022
8904011,2012,Chevrolet,Trailblazer,LS,2449,Manual,Silver,117500,175000000,Kebayoran Baru,20 Oktober 2022
10556523,2019,Honda,Civic,,1498,Automatic,Hitam,52500,388000000,Gambir,20 Oktober 2022
10372808,2018,Honda,BR-V,E Prestige,1497,Automatic,Putih,32500,190000000,Mangga Dua,20 Oktober 2022
10540593,2020,Honda,Accord,,1498,Automatic,Putih,17500,595000000,Kelapa Gading Barat,20 Oktober 2022
10299401,2019,BMW,X7,xDrive40i,2998,Automatic,Hitam,7500,2175000000,Kebayoran Baru,20 Oktober 2022
10540753,2019,Nissan,Livina,VL,1499,Automatic,Hitam,37500,208000000,Cilandak,20 Oktober 2022
10540647,2018,Honda,BR-V,E,1497,Automatic,Silver,17500,175000000,Cengkareng,20 Oktober 2022
10540499,2015,BMW,320i,Sport,1997,Automatic,Putih,32500,365000000,Pantai Indah Kapuk,20 Oktober 2022
10540395,2015,Honda,CR-V,2.4 Prestige,2354,Automatic,Putih,62500,282000000,Mangga Dua,20 Oktober 2022
10540445,2020,Honda,Brio,RS,1199,Automatic,Kuning,42500,183000000,Pademangan,20 Oktober 2022
10557146,2019,Daihatsu,Ayla,X,998,Automatic,Silver,47500,112000000,Gambir,20 Oktober 2022
10540362,2018,Toyota,Fortuner,VRZ,2393,Automatic,Putih,37500,414000000,Cengkareng,20 Oktober 2022
10540295,2021,Mitsubishi,Xpander,ULTIMATE,1499,Automatic,Putih,17500,248000000,Batu Tulis,20 Oktober 2022
10469739,2012,Chevrolet,Trailblazer,LS,2449,Manual,Silver,117500,175000000,Bekasi,20 Oktober 2022
10107022,2003,Toyota,Kijang,LGX,1998,Manual,Silver,137500,79500000,Tambora,20 Oktober 2022
10530390,2019,Mitsubishi,Xpander,ULTIMATE,1499,Automatic,Coklat,32500,225000000,Cempaka Putih,20 Oktober 2022
10557151,2019,Mitsubishi,Pajero Sport,Dakar,2442,Automatic,Putih,12500,488000000,Mangga Dua,20 Oktober 2022
10540199,2018,Honda,Civic,E,1498,Automatic,Abu-abu,47500,355000000,Cilandak,20 Oktober 2022
10557227,2021,Honda,Brio,E Satya,1199,Automatic,Abu-abu,22500,169000000,Bintaro,20 Oktober 2022
10421610,2017,Honda,HR-V,E,1497,Automatic,Putih,77500,220000000,Tambora,20 Oktober 2022
10362939,2012,Mercedes-Benz,E250,CGI Avantgarde,1796,Automatic,Hitam,37500,299000000,Tambora,20 Oktober 2022
10422005,2013,Mercedes-Benz,C250,CGI,1796,Automatic,Hitam,77500,299000000,Tambora,20 Oktober 2022
10557232,2011,Kijang,Kijang Innova,G,1998,Manual,Silver,150000,155000000,Klender,20 Oktober 2022
10381428,2018,BMW,320i,Sport,1998,Automatic,Hitam,12500,535000000,Tambora,20 Oktober 2022
10107662,2011,Toyota,Alphard,S,2362,Automatic,Hitam,107500,278000000,Tambora,20 Oktober 2022
10459471,2010,Honda,CR-V,2.4 i-VTEC,2354,Automatic,Coklat,90000,145000000,Mangga Dua,20 Oktober 2022
10554096,2018,Honda,CR-V,Prestige Prestige VTEC,1498,Automatic,Putih,12500,425000000,Serpong,20 Oktober 2022
10510745,2014,Toyota,Vellfire,Z,2362,Automatic,Hitam,42500,449000000,Kemayoran,20 Oktober 2022
10539394,2019,Suzuki,Ignis,GL,1197,Automatic,Silver,32500,129000000,Jatiwaringin,20 Oktober 2022
10551478,2021,Toyota,Rush,TRD Sportivo,1496,Automatic,Hitam,22500,248000000,Duren Sawit,20 Oktober 2022
10546559,2017,Toyota,Fortuner,TRD,2393,Automatic,Hitam,42500,419000000,Duren Tiga,20 Oktober 2022
10556761,2019,Daihatsu,Terios,X,1496,Manual,Hitam,27500,193000000,Gandul,20 Oktober 2022
10556772,2019,Toyota,Rush,TRD Sportivo,1496,Automatic,Hitam,67500,235000000,Pesanggarahan,20 Oktober 2022
10556771,2021,Mitsubishi,Xpander,EXCEED,1499,Automatic,Putih,12500,257100000,Pluit,20 Oktober 2022
10556764,2019,Daihatsu,Terios,R,1496,Manual,Merah,62500,212000000,Malabar,20 Oktober 2022
10073889,2018,Daihatsu,Terios,R Deluxe,1496,Manual,Silver,62000,195000000,Cinere,20 Oktober 2022
10556835,2021,BMW,X1,sDrive18i xLine,1499,Automatic,Abu-abu,7500,699000000,Cassablanca,20 Oktober 2022
10437997,2014,Mitsubishi,Outlander Sport,PX,1998,Automatic,Hitam,87500,170000000,Ampera,20 Oktober 2022
10542213,2021,Mitsubishi,Xpander,GLS,1499,Automatic,Putih,12500,204900000,Mangga Dua,20 Oktober 2022
10546266,2019,Toyota,Fortuner,TRD,2393,Automatic,Hitam,42500,469000000,Dewi Sartika,20 Oktober 2022
10556829,2021,Mitsubishi,Xpander,CROSS,1499,Manual,Hitam,2500,263500000,Pluit,20 Oktober 2022
10556847,2018,Gran,Gran Max,STD,1495,Manual,Hitam,26000,117500000,Duren Sawit,20 Oktober 2022
10551805,2017,Toyota,Agya,TRD,1197,Automatic,Kuning,62500,122000000,Jembatan Lima,20 Oktober 2022
10536849,2021,Honda,HR-V,E,1497,Automatic,Abu-abu,32500,289000000,Cipete,20 Oktober 2022
10556210,2019,Nissan,Terra,VL,2488,Automatic,Coklat,42500,389000000,Jagakarsa,20 Oktober 2022
10555925,2020,Mazda,CX-5,GT,2488,Automatic,Hitam,17500,479000000,Kramat Jati,20 Oktober 2022
10490659,2021,Toyota,Kijang Innova,V,2393,Automatic,Putih,22500,420000000,Kramat Jati,20 Oktober 2022
10556867,2021,Toyota,Avanza,Veloz,1329,Manual,Hitam,7500,202000000,Gambir,20 Oktober 2022
10542790,2017,Honda,CR-V,VTEC,1498,Automatic,Putih,72500,369000000,Jatiwaringin,20 Oktober 2022
10511653,2013,Mazda,Biante,,1997,Automatic,Silver,52500,162000000,Fatmawati,20 Oktober 2022
10556881,2019,Honda,Jazz,RS,1497,Automatic,Putih,77500,260250000,Jelambar,20 Oktober 2022
10556883,2021,Toyota,Avanza,Veloz,1329,Manual,Hitam,7500,202000000,Ciracas,20 Oktober 2022
10444438,2017,Suzuki,Ignis,GX,1197,Automatic,Putih,33000,135000000,Mangga Dua,20 Oktober 2022
10555317,2021,Toyota,Kijang Innova,V,2393,Automatic,Putih,22500,420000000,Duren Sawit,20 Oktober 2022
10522406,2008,CRUISER,Land Cruiser,,4664,Automatic,Hitam,94000,945000000,Gading Serpong,20 Oktober 2022
10556906,2016,Mitsubishi,Outlander Sport,PX,1998,Automatic,Putih,37500,241100000,Pluit,20 Oktober 2022
10499170,2017,MUSTANG,Mustang,GT,5038,Automatic,Putih,11000,1850000000,Gading Serpong,20 Oktober 2022
10556526,2014,Honda,Odyssey,Prestige 2.4,2356,Automatic,Hitam,112500,365000000,Bintaro,20 Oktober 2022
10556541,2019,Mercedes-Benz,E300,Avantgarde SportStyle,1991,Automatic,Hitam,27500,825000000,Kebon Kacang,20 Oktober 2022
10556537,2018,Daihatsu,Ayla,M,998,Manual,Putih,17500,104000000,Bekasi Selatan,20 Oktober 2022
9780348,2019,Nissan,Livina,VE,1499,Automatic,Silver,72500,211000000,Ciputat,20 Oktober 2022
