listing_id,year,make,model,variant,displacement,transmission,color,mileage,price,seller_type,province,city,area,seller_name,fuel_type,carsome,last_updated,fetch_time,url
10617494,2015,Honda,Mobilio,RS,1496,Automatic,Putih,107500,163000000,Sales Agent,DKI Jakarta,Jakarta Timur,Cilangkap,Achmad maidan,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:11,https://www.mobil123.com/dijual/honda-mobilio-rs-dki-jakarta-cilangkap/10617494
9834208,2019,Honda,HR-V,E,1497,Automatic,Hitam,32500,288000000,Dealer,DKI Jakarta,Jakarta Timur,Cipinang,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:11,https://www.mobil123.com/dijual/honda-hr-v-e-dki-jakarta-cipinang/9834208?carsome=true
10326972,2017,BMW,730Li,,1998,Automatic,Hitam,32500,1050000000,Dealer,DKI Jakarta,Jakarta Selatan,Pondok Indah,AUTO HIGH,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:11,https://www.mobil123.com/dijual/bmw-730li-dki-jakarta-pondok-indah/10326972
10487701,2014,BMW,320i,Sport,1997,Automatic,Abu-abu,92500,315000000,Dealer,DKI Jakarta,Jakarta Selatan,Cilandak,Baruna Motor,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:11,https://www.mobil123.com/dijual/bmw-320i-sport-dki-jakarta-cilandak/10487701
9449366,2020,Toyota,Kijang Innova,G,1998,Automatic,Putih,47500,298000000,Dealer,DKI Jakarta,Jakarta Timur,Cipinang,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:11,https://www.mobil123.com/dijual/toyota-kijang-innova-g-dki-jakarta-cipinang/9449366?carsome=true
9590500,2013,Honda,CR-V,2.4,2354,Automatic,Hitam,152500,205000000,Dealer,Jawa Barat,Bekasi,Jati Makmur,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:11,https://www.mobil123.com/dijual/honda-cr-v-2-4-jawa-barat-jati-makmur/9590500?carsome=true
10241886,2019,Mercedes-Benz,C300,AMG,1991,Automatic,Putih,7500,1295000000,Dealer,DKI Jakarta,Jakarta Selatan,Pondok Indah,AUTO HIGH,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:11,https://www.mobil123.com/dijual/mercedes-benz-c300-amg-dki-jakarta-pondok-indah/10241886
10617128,2017,BMW,320i,Sport,1998,Automatic,Hitam,47500,490000000,Sales Agent,DKI Jakarta,Jakarta Selatan,Cilandak,Auto Fame,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:12,https://www.mobil123.com/dijual/bmw-320i-sport-dki-jakarta-cilandak/10617128
9493592,2018,Toyota,Avanza,G,1329,Manual,Hitam,47500,165000000,Dealer,Banten,Tangerang,Bintaro,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:12,https://www.mobil123.com/dijual/toyota-avanza-g-banten-bintaro/9493592?carsome=true
10617133,2019,Toyota,Yaris,TRD Sportivo,1496,Manual,Hitam,2500,220000000,Sales Agent,Jawa Barat,Depok,Cibinong,Adnan Nyayur,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:12,https://www.mobil123.com/dijual/toyota-yaris-trd-sportivo-jawa-barat-cibinong/10617133
10617138,2018,Honda,Mobilio,E,1496,Automatic,Hitam,52500,175000000,Sales Agent,DKI Jakarta,Jakarta Utara,Kelapa Gading,Zul abdillah,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:12,https://www.mobil123.com/dijual/honda-mobilio-e-dki-jakarta-kelapa-gading/10617138
10617101,2019,Toyota,Kijang Innova,G,1998,Automatic,Hitam,77500,296000000,Sales Agent,Banten,Tangerang,Alam Sutera,Fajar riansyah,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:12,https://www.mobil123.com/dijual/toyota-kijang-innova-g-banten-alam-sutera/10617101
10617127,2018,Honda,Mobilio,E,1496,Automatic,Hitam,52500,175000000,Sales Agent,DKI Jakarta,Jakarta Timur,Pondok Kelapa,Zul abdillah,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:12,https://www.mobil123.com/dijual/honda-mobilio-e-dki-jakarta-pondok-kelapa/10617127
9591104,2017,Honda,Brio,Satya E,1199,Manual,Abu-abu,47500,129000000,Dealer,DKI Jakarta,Jakarta Barat,Jelambar,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:12,https://www.mobil123.com/dijual/honda-brio-satya-e-dki-jakarta-jelambar/9591104?carsome=true
10617118,2018,Honda,Mobilio,E,1496,Automatic,Hitam,52500,175000000,Sales Agent,DKI Jakarta,Jakarta Timur,Makasar,Zul abdillah,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:12,https://www.mobil123.com/dijual/honda-mobilio-e-dki-jakarta-makasar/10617118
10617149,2013,Fiesta,Fiesta,Sport,1498,Automatic,Putih,101000,114000000,Dealer,Banten,Tangerang,Gading Serpong,Kawan Mobil Bekas,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:12,https://www.mobil123.com/dijual/ford-fiesta-sport-banten-gading-serpong/10617149
10479275,2019,GLA,GLA200,AMG,1595,Automatic,Hitam,18000,650000000,Dealer,DKI Jakarta,Kepulauan Seribu,Pulau Pelangi,Vj Garage,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:12,https://www.mobil123.com/dijual/mercedes-benz-gla200-amg-dki-jakarta-pulau-pelangi/10479275
9604724,2018,Honda,HR-V,S,1497,Automatic,Merah,37500,261000000,Dealer,DKI Jakarta,Jakarta Barat,Puri Indah,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:12,https://www.mobil123.com/dijual/honda-hr-v-s-dki-jakarta-puri-indah/9604724?carsome=true
10616771,2016,Fortuner,Fortuner,VRZ,2393,Automatic,Putih,102500,380000000,Private,DKI Jakarta,Jakarta Utara,Kelapa Gading,Selvi Setiadi,Solar,false,2022-10-27 00:00:00,2022-10-27 15:36:12,https://www.mobil123.com/dijual/toyota-fortuner-vrz-dki-jakarta-kelapa-gading/10616771
10617148,2018,Honda,Mobilio,E,1496,Automatic,Hitam,52500,175000000,Sales Agent,DKI Jakarta,Jakarta Pusat,Bendungan Hilir,Zul abdillah,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:13,https://www.mobil123.com/dijual/honda-mobilio-e-dki-jakarta-bendungan-hilir/10617148
10617158,2019,Mitsubishi,Xpander,ULTIMATE,1499,Automatic,Putih,22500,248000000,Sales Agent,Banten,Tangerang,Ciputat,Agus Purwanto,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:13,https://www.mobil123.com/dijual/mitsubishi-xpander-ultimate-banten-ciputat/10617158
9792367,2016,Toyota,Agya,G,998,Manual,Silver,77500,100000000,Dealer,DKI Jakarta,Jakarta Timur,Pulo Gadung,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:13,https://www.mobil123.com/dijual/toyota-agya-g-dki-jakarta-pulo-gadung/9792367?carsome=true
9530517,2018,Toyota,Rush,TRD Sportivo,1496,Automatic,Merah,67500,217000000,Dealer,Jawa Barat,Bekasi,Pekayon,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:13,https://www.mobil123.com/dijual/toyota-rush-trd-sportivo-jawa-barat-pekayon/9530517?carsome=true
10617167,2017,Toyota,Yaris,TRD Sportivo Heykers,1496,Automatic,Silver,47500,201250000,Dealer,DKI Jakarta,Jakarta Utara,Pluit,Lucas - desi,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:13,https://www.mobil123.com/dijual/toyota-yaris-trd-sportivo-heykers-dki-jakarta-pluit/10617167
10617169,2013,Biante,Biante,2.0 SKYACTIV A/T,1997,Automatic,Putih,114000,164000000,Dealer,Banten,Tangerang,Gading Serpong,Kawan Mobil Bekas,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:13,https://www.mobil123.com/dijual/mazda-biante-2-0-skyactiv-a-t-banten-gading-serpong/10617169
9834496,2020,Mitsubishi,Xpander,CROSS,1499,Automatic,Hitam,42500,267000000,Dealer,DKI Jakarta,Jakarta Barat,Kebon Jeruk,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:13,https://www.mobil123.com/dijual/mitsubishi-xpander-cross-dki-jakarta-kebon-jeruk/9834496?carsome=true
9763068,2018,Mitsubishi,Xpander,SPORT,1499,Automatic,Abu-abu,97500,203000000,Dealer,Jawa Barat,Depok,Kelapa Dua,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:13,https://www.mobil123.com/dijual/mitsubishi-xpander-sport-jawa-barat-kelapa-dua/9763068?carsome=true
9802706,2016,Honda,HR-V,Prestige,1799,Automatic,Abu-abu,107500,257000000,Dealer,DKI Jakarta,Jakarta Selatan,Kebayoran Lama,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:13,https://www.mobil123.com/dijual/honda-hr-v-prestige-dki-jakarta-kebayoran-lama/9802706?carsome=true
9813708,2019,Suzuki,Baleno,,1373,Automatic,Abu-abu,12500,197000000,Dealer,DKI Jakarta,Jakarta Barat,Daan Mogot,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:13,https://www.mobil123.com/dijual/suzuki-baleno-dki-jakarta-daan-mogot/9813708?carsome=true
9583627,2018,BMW,320i,Luxury,1998,Automatic,Putih,47500,525000000,Dealer,DKI Jakarta,Jakarta Utara,Sunter,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:13,https://www.mobil123.com/dijual/bmw-320i-luxury-dki-jakarta-sunter/9583627?carsome=true
9763031,2018,Mercedes-Benz,GLC200,AMG,1991,Automatic,Putih,42500,821000000,Dealer,DKI Jakarta,Jakarta Utara,Pantai Indah Kapuk,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:13,https://www.mobil123.com/dijual/mercedes-benz-glc200-amg-dki-jakarta-pantai-indah-kapuk/9763031?carsome=true
10617177,2019,Nissan,Livina,VL,1499,Automatic,Hitam,42500,225000000,Sales Agent,DKI Jakarta,Jakarta Barat,Tanjung Duren,Deni aprianto,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:14,https://www.mobil123.com/dijual/nissan-livina-vl-dki-jakarta-tanjung-duren/10617177
10617181,2019,Daihatsu,Terios,X,1496,Manual,Hitam,27500,193000000,Sales Agent,Banten,Tangerang,Alam Sutera,Khaidir Hasan,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:14,https://www.mobil123.com/dijual/daihatsu-terios-x-banten-alam-sutera/10617181
9792732,2019,Honda,BR-V,E,1497,Automatic,Abu-abu,37500,211000000,Dealer,Jawa Barat,Bogor,Bogor Kota,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:14,https://www.mobil123.com/dijual/honda-br-v-e-jawa-barat-bogor-kota/9792732?carsome=true
10616958,2017,Toyota,Yaris,TRD Sportivo Heykers,1496,Automatic,Hitam,67500,198250000,Dealer,DKI Jakarta,Jakarta Utara,Pluit,Lucas - desi,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:14,https://www.mobil123.com/dijual/toyota-yaris-trd-sportivo-heykers-dki-jakarta-pluit/10616958
10616953,2018,Toyota,86,TRD,1998,Automatic,Merah,7500,675000000,Sales Agent,DKI Jakarta,Jakarta Barat,Puri Indah,Auto Fame,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:14,https://www.mobil123.com/dijual/toyota-86-trd-dki-jakarta-puri-indah/10616953
9726829,2019,Toyota,Rush,G,1496,Automatic,Hitam,37500,215000000,Dealer,DKI Jakarta,Jakarta Barat,Taman Palem,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:14,https://www.mobil123.com/dijual/toyota-rush-g-dki-jakarta-taman-palem/9726829?carsome=true
10435830,2010,Chevrolet,Optra,LS Magnum,1598,Automatic,Silver,95000,79000000,Dealer,Banten,Tangerang,Pusat Kota Tangerang,Handy Autos,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:14,https://www.mobil123.com/dijual/chevrolet-optra-ls-magnum-banten-pusat-kota-tangerang/10435830
10435845,2010,Chevrolet,Optra,LS Magnum,1598,Automatic,Silver,95000,79000000,Dealer,Jawa Barat,Bekasi,Pondok Gede,Handy Autos,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:14,https://www.mobil123.com/dijual/chevrolet-optra-ls-magnum-jawa-barat-pondok-gede/10435845
10125435,2021,Toyota,Rush,S GR Sport,1496,Automatic,Hitam,17000,255000000,Dealer,DKI Jakarta,Jakarta Utara,Kelapa Gading,Vieta Motor 2,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:15,https://www.mobil123.com/dijual/toyota-rush-s-gr-sport-dki-jakarta-kelapa-gading/10125435
10531547,2019,Honda,HR-V,E Special Edition,1497,Automatic,Hijau,12500,287000000,Dealer,DKI Jakarta,Jakarta Selatan,Guntur,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:15,https://www.mobil123.com/dijual/honda-hr-v-e-special-edition-dki-jakarta-guntur/10531547?carsome=true
9739440,2019,Mitsubishi,Xpander,ULTIMATE,1499,Automatic,Merah,47500,223000000,Dealer,Banten,Tangerang,Pamulang,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:15,https://www.mobil123.com/dijual/mitsubishi-xpander-ultimate-banten-pamulang/9739440?carsome=true
10616967,2021,Honda,HR-V,E,1497,Automatic,Putih,27500,319000000,Dealer,DKI Jakarta,Jakarta Utara,Pluit,Lucas - PV - Raymond,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:15,https://www.mobil123.com/dijual/honda-hr-v-e-dki-jakarta-pluit/10616967
9583592,2016,Honda,HR-V,E,1497,Automatic,Abu-abu,107500,210000000,Dealer,DKI Jakarta,Jakarta Selatan,Gandaria,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:15,https://www.mobil123.com/dijual/honda-hr-v-e-dki-jakarta-gandaria/9583592?carsome=true
10324317,2014,Toyota,Agya,G,998,Automatic,Putih,28000,85000000,Dealer,DKI Jakarta,Jakarta Utara,Kelapa Gading,Vieta Motor 2,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:15,https://www.mobil123.com/dijual/toyota-agya-g-dki-jakarta-kelapa-gading/10324317
9668292,2018,Toyota,Yaris,TRD Sportivo,1496,Automatic,Merah,42500,218000000,Dealer,DKI Jakarta,Jakarta Selatan,Buncit,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:15,https://www.mobil123.com/dijual/toyota-yaris-trd-sportivo-dki-jakarta-buncit/9668292?carsome=true
10616976,2019,Mazda,2,GT,1496,Automatic,Abu-abu,32500,279000000,Sales Agent,DKI Jakarta,Jakarta Barat,Daan Mogot,Deni aprianto,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:15,https://www.mobil123.com/dijual/mazda-2-gt-dki-jakarta-daan-mogot/10616976
10616983,2018,Toyota,Alphard,G,2494,Automatic,Putih,42500,950000000,Sales Agent,DKI Jakarta,Jakarta Utara,Pademangan,brn auto,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:16,https://www.mobil123.com/dijual/toyota-alphard-g-dki-jakarta-pademangan/10616983
9538232,2017,Toyota,Calya,G,1197,Manual,Abu-abu,92500,124000000,Dealer,Jawa Barat,Bekasi,Pondok Gede,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:16,https://www.mobil123.com/dijual/toyota-calya-g-jawa-barat-pondok-gede/9538232?carsome=true
10616971,2021,Toyota,Avanza,Veloz,1329,Manual,Hitam,7500,202000000,Sales Agent,DKI Jakarta,Jakarta Timur,Cijantung,Deni aprianto,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:16,https://www.mobil123.com/dijual/toyota-avanza-veloz-dki-jakarta-cijantung/10616971
10289537,2018,Mitsubishi,Xpander,ULTIMATE,1499,Automatic,Merah,67500,214000000,Dealer,DKI Jakarta,Jakarta Utara,Sunter,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:16,https://www.mobil123.com/dijual/mitsubishi-xpander-ultimate-dki-jakarta-sunter/10289537?carsome=true
10617163,2021,Mazda,CX-5,GT,2488,Automatic,Merah,2500,530000000,Dealer,DKI Jakarta,Jakarta Utara,Mangga Dua,Billionaire Auto,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:16,https://www.mobil123.com/dijual/mazda-cx-5-gt-dki-jakarta-mangga-dua/10617163
10617002,2019,Mazda,2,GT,1496,Automatic,Abu-abu,32500,279000000,Sales Agent,DKI Jakarta,Jakarta Timur,Ciracas,Deni aprianto,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:16,https://www.mobil123.com/dijual/mazda-2-gt-dki-jakarta-ciracas/10617002
10616995,2021,Toyota,Yaris,GR-Four,1618,Manual,Putih,2500,1075000000,Sales Agent,DKI Jakarta,Jakarta Barat,Tambora,Auto Fame,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:16,https://www.mobil123.com/dijual/toyota-yaris-gr-four-dki-jakarta-tambora/10616995
9493547,2018,Toyota,Corolla Altis,V,1798,Automatic,Hitam,22500,309000000,Dealer,DKI Jakarta,Jakarta Pusat,Mangga Dua,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:16,https://www.mobil123.com/dijual/toyota-corolla-altis-v-dki-jakarta-mangga-dua/9493547?carsome=true
9567502,2020,Honda,BR-V,E,1497,Automatic,Abu-abu,47500,218000000,Dealer,DKI Jakarta,Jakarta Selatan,Cinere,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:16,https://www.mobil123.com/dijual/honda-br-v-e-dki-jakarta-cinere/9567502?carsome=true
9849823,2017,Honda,HR-V,Prestige,1799,Automatic,Putih,42500,280000000,Dealer,DKI Jakarta,Jakarta Barat,Duri Kepa,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:16,https://www.mobil123.com/dijual/honda-hr-v-prestige-dki-jakarta-duri-kepa/9849823?carsome=true
10617003,2017,Toyota,Yaris,TRD Sportivo Heykers,1496,Automatic,Merah,47500,193000000,Dealer,DKI Jakarta,Jakarta Utara,Pluit,Lucas - desi,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:16,https://www.mobil123.com/dijual/toyota-yaris-trd-sportivo-heykers-dki-jakarta-pluit/10617003
10617027,2019,Mazda,2,GT,1496,Automatic,Abu-abu,37500,279000000,Sales Agent,DKI Jakarta,Jakarta Selatan,Ciputat,Deni aprianto,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:16,https://www.mobil123.com/dijual/mazda-2-gt-dki-jakarta-ciputat/10617027
9739456,2020,Toyota,Rush,TRD Sportivo,1496,Automatic,Coklat,12500,236000000,Dealer,DKI Jakarta,Jakarta Barat,Green garden,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:16,https://www.mobil123.com/dijual/toyota-rush-trd-sportivo-dki-jakarta-green-garden/9739456?carsome=true
9449307,2016,Honda,CR-V,,1997,Automatic,Abu-abu,107500,246000000,Dealer,DKI Jakarta,Jakarta Pusat,Cempaka Putih,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:17,https://www.mobil123.com/dijual/honda-cr-v-dki-jakarta-cempaka-putih/9449307?carsome=true
10431562,2021,Toyota,Vios,G,1496,Automatic,Abu-abu,17500,263000000,Dealer,DKI Jakarta,Jakarta Selatan,Fatmawati,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:17,https://www.mobil123.com/dijual/toyota-vios-g-dki-jakarta-fatmawati/10431562?carsome=true
10615195,2015,Toyota,Kijang Innova,G,1998,Automatic,Abu-abu,155000,178000000,Dealer,Jawa Barat,Bekasi,Harapan Indah,Ams motor,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:17,https://www.mobil123.com/dijual/toyota-kijang-innova-g-jawa-barat-harapan-indah/10615195
10617033,2020,Toyota,Yaris,TRD Sportivo,1496,Automatic,Merah,17500,255000000,Sales Agent,DKI Jakarta,Jakarta Utara,Pademangan,brn auto,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:17,https://www.mobil123.com/dijual/toyota-yaris-trd-sportivo-dki-jakarta-pademangan/10617033
10614689,2020,Toyota,Avanza,Veloz,1496,Manual,Silver,2500,211000000,Dealer,DKI Jakarta,Jakarta Pusat,Kemayoran,Sidolin Motor,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:17,https://www.mobil123.com/dijual/toyota-avanza-veloz-dki-jakarta-kemayoran/10614689
9486336,2018,Suzuki,Ertiga,Dreza,1373,Manual,Putih,27500,172000000,Dealer,DKI Jakarta,Jakarta Timur,Pisangan Lama,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:17,https://www.mobil123.com/dijual/suzuki-ertiga-dreza-dki-jakarta-pisangan-lama/9486336?carsome=true
10617052,2019,Mazda,2,GT,1496,Automatic,Abu-abu,32500,279000000,Sales Agent,DKI Jakarta,Jakarta Pusat,Hayam Wuruk,Deni aprianto,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:17,https://www.mobil123.com/dijual/mazda-2-gt-dki-jakarta-hayam-wuruk/10617052
10615044,2013,Toyota,Avanza,Veloz,1496,Automatic,Silver,108000,125000000,Dealer,Jawa Barat,Bekasi,Harapan Indah,Ams motor,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:17,https://www.mobil123.com/dijual/toyota-avanza-veloz-jawa-barat-harapan-indah/10615044
10617054,2016,Toyota,Fortuner,VRZ,2393,Automatic,Putih,62500,370000000,Sales Agent,Jawa Barat,Depok,Jambonmekar,Adnan Nyayur,Solar,false,2022-10-27 00:00:00,2022-10-27 15:36:17,https://www.mobil123.com/dijual/toyota-fortuner-vrz-jawa-barat-jambonmekar/10617054
9555391,2017,Toyota,Avanza,Veloz,1496,Manual,Silver,37500,178000000,Dealer,Jawa Barat,Bekasi,Cikunir,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:17,https://www.mobil123.com/dijual/toyota-avanza-veloz-jawa-barat-cikunir/9555391?carsome=true
10617061,2017,Honda,HR-V,S,1497,Automatic,Hitam,67500,223250000,Dealer,DKI Jakarta,Jakarta Utara,Pluit,Lucas - PV - Raymond,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:17,https://www.mobil123.com/dijual/honda-hr-v-s-dki-jakarta-pluit/10617061
9645345,2019,Toyota,Rush,TRD Sportivo,1496,Automatic,Silver,57500,218000000,Dealer,DKI Jakarta,Jakarta Timur,Jatinegara,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:18,https://www.mobil123.com/dijual/toyota-rush-trd-sportivo-dki-jakarta-jatinegara/9645345?carsome=true
9493565,2018,Daihatsu,Terios,X,1496,Manual,Putih,27500,192000000,Dealer,Jawa Barat,Bekasi,Pondok Gede,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:18,https://www.mobil123.com/dijual/daihatsu-terios-x-jawa-barat-pondok-gede/9493565?carsome=true
9706363,2018,Toyota,Kijang Innova,G,1998,Manual,Hitam,77500,262000000,Dealer,DKI Jakarta,Jakarta Barat,Tanjung Duren,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:18,https://www.mobil123.com/dijual/toyota-kijang-innova-g-dki-jakarta-tanjung-duren/9706363?carsome=true
10617039,2020,BMW,M2,Competition,2979,Automatic,Hitam,2500,1775000000,Sales Agent,DKI Jakarta,Jakarta Barat,Green garden,Auto Fame,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:18,https://www.mobil123.com/dijual/bmw-m2-competition-dki-jakarta-green-garden/10617039
10617066,2017,Toyota,Innova Venturer,,1998,Automatic,Silver,92500,275000000,Sales Agent,DKI Jakarta,Jakarta Selatan,Antasari,Khaidir Hasan,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:18,https://www.mobil123.com/dijual/toyota-innova-venturer-dki-jakarta-antasari/10617066
9449344,2018,Honda,HR-V,E Special Edition,1497,Automatic,Abu-abu,77500,275000000,Dealer,DKI Jakarta,Jakarta Pusat,Sawah Besar,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:18,https://www.mobil123.com/dijual/honda-hr-v-e-special-edition-dki-jakarta-sawah-besar/9449344?carsome=true
10531532,2016,Toyota,Yaris,TRD Sportivo,1497,Automatic,Putih,57500,183000000,Dealer,DKI Jakarta,Jakarta Barat,Kalideres,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:18,https://www.mobil123.com/dijual/toyota-yaris-trd-sportivo-dki-jakarta-kalideres/10531532?carsome=true
9999434,2020,Toyota,Yaris,G,1496,Automatic,Kuning,17500,225000000,Dealer,DKI Jakarta,Jakarta Timur,Duren Sawit,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:18,https://www.mobil123.com/dijual/toyota-yaris-g-dki-jakarta-duren-sawit/9999434?carsome=true
10616794,2017,Daihatsu,Ayla,D,998,Manual,Orange,32500,96000000,Dealer,DKI Jakarta,Jakarta Barat,Kedoya,Lucas - GAC - Willy,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:18,https://www.mobil123.com/dijual/daihatsu-ayla-d-dki-jakarta-kedoya/10616794
10617140,2019,Mazda,2,GT,1496,Automatic,Abu-abu,32500,279000000,Sales Agent,DKI Jakarta,Jakarta Selatan,Gatot Subroto,Deni aprianto,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:18,https://www.mobil123.com/dijual/mazda-2-gt-dki-jakarta-gatot-subroto/10617140
10510449,2017,Honda,Mobilio,E,1496,Automatic,Putih,79000,166000000,Dealer,DKI Jakarta,Jakarta Selatan,Pasar Minggu,TRIZY MOBILINDO,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:18,https://www.mobil123.com/dijual/honda-mobilio-e-dki-jakarta-pasar-minggu/10510449
10617174,2019,Honda,Jazz,RS,1497,Automatic,Putih,77500,252000000,Dealer,Jawa Barat,Bekasi,Bekasi Barat,Lucas - GAC - Willy,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:18,https://www.mobil123.com/dijual/honda-jazz-rs-jawa-barat-bekasi-barat/10617174
10616795,2019,Toyota,Camry,V,2494,Automatic,Hitam,32500,502000000,Sales Agent,Jawa Barat,Bogor,Bukit Sentul,Agus Purwanto,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:19,https://www.mobil123.com/dijual/toyota-camry-v-jawa-barat-bukit-sentul/10616795
10617074,2018,Toyota,Avanza,Veloz,1329,Automatic,Hitam,57500,186000000,Dealer,DKI Jakarta,Jakarta Barat,Kebon Jeruk,Lucas - Season City - Ady,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:19,https://www.mobil123.com/dijual/toyota-avanza-veloz-dki-jakarta-kebon-jeruk/10617074
